room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
1,1.00,819.00,226,4.67,5,5,3
1,1.00,2057.00,6,5,5,5,11
1,0.78,450.00,46,4.8,5,5,5
2,1.00,380.00,362,4.5,5,5,0
1,1.00,1291.00,365,4.5,5,5,2
2,1.00,2950.00,339,4.8,4.8,4.8,5
1,1.00,2950.00,346,5,5,5,2
1,1.00,850.00,0,5,5,5,0
1,1.00,700.00,365,5,5,5,4
2,1.00,250.00,87,4.84,4.84,4.89,0
1,1.00,1127.00,78,4.84,4.84,4.89,19
1,1.00,2714.00,335,5,5,5,0
2,0.67,300.00,0,5,5,5,4
1,1.00,1318.00,0,5,5,5,4
1,1.00,2656.00,337,4.5,5,5,2
2,1.00,2006.00,298,4.94,4.89,4.94,0
2,0.70,2500.00,58,4.94,4.89,4.94,0
2,1.00,2006.00,332,4.94,4.89,4.94,0
1,1.00,1136.00,355,4.94,4.89,4.94,18
1,0.70,856.00,127,5,4.83,5,6
2,0.75,410.00,252,5,5,5,5
1,1.00,1457.00,333,4.89,5,5,9
2,0.95,600.00,279,4.58,4.58,4.67,12
1,1.00,600.00,325,4.56,4.6,4.85,48
2,1.00,390.00,365,5,5,5,0
2,1.00,290.00,93,5,5,5,0
1,1.00,2808.00,328,5,5,5,13
1,1.00,1949.00,275,5,5,5,4
1,1.00,2899.00,353,5,5,5,22
1,1.00,1800.00,24,5,5,5,16
1,1.00,1715.00,336,4.93,4.87,4.8,15
2,1.00,349.00,3,5,5,4.88,16
1,1.00,1371.00,355,4.76,4.76,4.82,33
1,1.00,1336.00,299,5,5,5,3
2,0.98,398.00,339,3.67,3.83,3.83,6
1,1.00,709.00,307,5,5,5,1
1,0.96,901.00,314,4.92,4.92,5,13
2,1.00,704.00,365,5,5,5,0
1,0.99,5606.00,313,5,5,5,6
2,0.82,300.00,365,5,5,4.8,5
2,1.00,500.00,365,5,4,5,1
2,1.00,315.00,350,5,4.87,5,23
2,1.00,800.00,264,5,5,5,3
1,1.00,890.00,171,5,4.89,5,9
2,0.75,450.00,263,5,5,5,2
1,1.00,409.00,114,4.77,4.77,4.85,13
1,1.00,1707.00,265,4.83,5,5,6
1,0.97,525.00,150,4.88,4.65,5,17
1,1.00,2400.00,302,5,5,4.8,5
2,1.00,450.00,87,5,5,5,4
2,1.00,400.00,365,4.17,3.83,4.5,0
1,1.00,828.00,324,4.17,3.83,4.5,6
1,1.00,1249.00,179,5,5,5,1
1,1.00,1732.00,168,4.83,4.92,5,12
1,1.00,1666.00,248,4.94,5,4.94,17
2,1.00,333.00,365,4,5,5,1
2,0.91,380.00,335,5,5,5,10
2,1.00,371.00,332,4.92,4.83,4.92,12
1,0.99,1270.00,333,4.9,5,5,10
1,1.00,2100.00,264,5,5,4.83,6
1,0.93,911.00,158,5,5,5,3
1,1.00,936.00,308,4.86,4.93,5,29
2,1.00,711.00,332,4.94,4.94,4.91,32
1,1.00,836.00,271,4.6,4.73,4.93,15
1,1.00,960.00,295,5,5,5,9
1,0.98,620.00,363,4.83,4.83,5,6
1,0.85,10000.00,361,5,5,5,2
2,0.86,1643.00,279,4,5,5,1
2,0.35,400.00,323,5,4.86,5,7
2,1.00,2143.00,365,4.5,4,5,0
2,1.00,900.00,297,4.5,4,5,2
2,1.00,350.00,326,4.67,4.83,4.83,6
2,1.00,450.00,360,4.42,4.92,4.17,0
1,0.99,1051.00,309,4.42,4.92,4.17,12
1,1.00,921.00,311,5,5,5,23
1,1.00,2191.00,357,4.83,4.83,4.83,23
1,1.00,1178.00,285,5,5,5,15
1,0.60,500.00,179,3,4,5,1
2,1.00,450.00,36,5,5,5,3
1,0.88,1000.00,0,5,5,5,4
2,1.00,654.00,316,4.33,5,4,0
2,0.93,480.00,365,4.33,5,4,3
2,1.00,1328.00,350,4.22,4.44,4.78,0
1,0.93,454.00,65,4.22,4.44,4.78,9
1,0.99,1789.00,358,4.63,4.63,4.88,8
1,0.94,748.00,348,4.94,4.75,4.94,16
1,1.00,950.00,365,4.85,4.62,4.85,13
1,0.90,893.00,211,4.87,4.93,5,15
1,0.99,744.00,265,4.66,4.86,4.62,29
2,1.00,400.00,173,4.88,5,5,0
1,1.00,923.00,350,4.88,5,5,8
1,0.99,7789.00,306,4.75,4.81,4.88,16
1,1.00,400.00,338,4.33,4.5,5,6
1,0.94,600.00,172,5,4.67,5,6
1,0.99,2263.00,350,4.77,5,5,13
1,0.55,1000.00,346,5,4.86,5,7
2,1.00,1057.00,337,4.91,4.83,4.79,58
2,1.00,4992.00,365,4,4,5,1
2,0.84,271.00,268,5,5,5,4
1,1.00,1188.00,92,5,5,5,9
2,1.00,500.00,365,4.86,4.86,5,0
1,1.00,550.00,354,4.86,4.86,5,7
1,1.00,500.00,131,4.84,5,4.72,25
2,1.00,300.00,365,4.45,3.91,5,11
1,1.00,1262.00,332,3.94,4.59,4.35,17
1,1.00,26003.00,274,5,5,5,6
1,0.97,834.00,286,4.93,4.73,4.87,15
1,1.00,1264.00,59,4.88,4.94,4.91,34
2,0.67,500.00,280,4.83,4.67,4.67,0
2,1.00,570.00,365,4.83,4.67,4.67,0
2,1.00,6514.00,90,4.83,4.67,4.67,6
1,1.00,1100.00,362,4,4,4,3
4,0.95,250.00,338,4.91,4.55,5,11
1,0.98,1900.00,131,4.96,5,4.88,26
4,0.95,250.00,342,5,5,5,1
2,0.00,1007.00,175,4.5,5,5,0
4,0.95,250.00,342,4.5,5,5,2
2,0.95,700.00,342,5,5,5,1
1,1.00,776.00,353,4.93,4.98,4.98,42
2,0.98,400.00,325,4.83,4.5,4.67,6
2,1.00,250.00,266,4.29,4.57,4.43,7
1,1.00,3000.00,350,5,5,5,2
1,1.00,10076.00,284,4.95,4.95,4.95,0
2,1.00,6032.00,293,4.95,4.95,4.95,0
1,1.00,1228.00,342,4.95,4.95,4.95,19
1,0.87,1501.00,298,4.5,4.25,4.63,16
1,0.87,1748.00,300,5,5,5,4
1,0.87,500.00,293,4.65,4.76,4.71,0
2,1.00,951.00,365,4.65,4.76,4.71,0
1,1.00,381.00,141,4.65,4.76,4.71,17
2,0.97,2000.00,365,5,5,5,0
1,0.98,1478.00,0,5,5,5,1
2,0.96,300.00,361,4.36,3.91,4.55,11
2,0.35,750.00,245,5,5,5,1
1,0.99,2128.00,328,5,4.92,5,12
1,1.00,390.00,154,4.67,4.93,4.8,15
1,1.00,702.00,79,4.67,5,5,3
1,1.00,1114.00,361,3.67,5,3.67,3
1,1.00,2755.00,357,4.88,4.94,4.94,17
2,0.98,414.00,339,4.25,4.75,3.75,4
1,1.00,2782.00,356,4.94,5,4.94,18
1,1.00,499.00,341,4.32,4.55,4.82,22
1,1.00,390.00,142,4.45,4.91,5,11
2,1.00,250.00,83,5,5,5,2
1,1.00,390.00,155,4.69,4.92,4.77,13
1,1.00,700.00,322,4.78,4.87,4.68,60
1,1.00,700.00,325,4.88,4.94,4.94,33
1,1.00,2017.00,282,4.79,4.79,4.71,14
2,0.94,583.00,343,4.92,5,5,12
1,1.00,1220.00,305,4.82,4.82,4.91,11
1,1.00,904.00,365,4.8,5,4.8,5
1,1.00,1004.00,64,4.95,4.95,4.95,22
1,0.58,600.00,315,4.25,4.25,4.5,4
1,0.83,2298.00,58,5,5,5,8
1,0.98,1318.00,340,4.4,4.8,4.2,5
1,1.00,2357.00,346,4.92,5,4.75,12
1,0.76,4000.00,339,4,3.5,5,2
1,1.00,950.00,319,5,5,4.78,9
1,1.00,746.00,328,5,5,5,7
2,0.99,915.00,353,4.42,4.83,4.17,12
1,1.00,1460.00,344,4.96,5,5,23
1,1.00,600.00,291,5,5,5,2
1,1.00,1366.00,76,4.61,4.71,4.65,31
1,1.00,2291.00,349,4.97,4.97,5,30
2,0.95,490.00,349,4.64,4.68,4.73,22
1,1.00,1329.00,320,4.77,4.83,4.77,30
1,1.00,1371.00,345,4.71,4.9,4.76,21
2,0.77,350.00,0,4.83,5,5,6
1,0.52,1053.00,296,5,5,4.82,0
1,0.98,900.00,355,5,5,4.82,11
1,1.00,1677.00,347,4.87,5,5,15
1,1.00,1040.00,26,5,5,5,1
1,1.00,905.00,325,4.69,4.94,4.94,16
1,1.00,1514.00,324,5,5,5,3
2,1.00,500.00,293,4.73,4.73,4.64,11
2,0.99,530.00,364,5,5,5,1
1,0.99,399.00,55,4.94,5,5,17
2,1.00,499.00,263,5,5,5,6
1,0.99,588.00,87,4.78,4.93,4.85,27
1,0.75,1251.00,45,4.95,4.89,4.89,19
2,0.75,250.00,313,4.67,5,5,3
1,0.99,891.00,62,5,5,5,7
1,0.95,1098.00,180,4,4.67,3.67,3
2,0.80,400.00,365,5,5,4.75,4
1,0.98,1733.00,265,5,5,5,1
2,1.00,800.00,301,4,5,5,1
1,0.99,904.00,51,5,5,5,5
1,1.00,900.00,69,5,5,5,1
1,0.67,3000.00,294,5,5,5,1
1,0.98,1260.00,7,4.75,5,4.5,4
1,1.00,1644.00,344,4.85,5,5,20
1,0.77,640.00,324,5,5,5,5
2,1.00,229.00,327,4.85,4.69,5,13
2,0.99,1012.00,364,4.23,4.75,4.19,121
2,1.00,550.00,365,5,5,5,2
1,1.00,2039.00,286,4.82,4.91,4.86,22
1,0.98,1201.00,219,4.83,4.67,5,6
2,1.00,485.00,365,5,5,5,5
2,1.00,1200.00,351,5,5,5,1
1,1.00,5820.00,43,5,4.94,5,16
1,1.00,2336.00,340,4.88,4.88,4.83,24
1,1.00,900.00,341,4.82,4.82,4.64,11
1,1.00,800.00,352,4.62,4.62,4.92,13
1,1.00,839.00,169,5,5,5,2
1,1.00,850.00,333,4.83,4.83,5,6
1,1.00,1285.00,166,5,5,5,4
1,1.00,699.00,333,4.57,4.79,4.79,14
1,1.00,1807.00,18,5,5,5,8
2,0.55,600.00,351,5,4.89,4.56,0
2,0.99,461.00,365,5,4.89,4.56,9
1,0.99,713.00,164,4.86,4.57,5,7
2,0.99,470.00,365,5,5,5,6
2,0.99,2085.00,329,5,4,4,1
1,1.00,950.00,348,4.62,4.71,5,21
1,0.99,1100.00,40,4.67,4.33,4.67,3
1,1.00,791.00,166,4.33,4.67,4.67,3
1,1.00,899.00,277,4.86,4.86,4.79,14
2,1.00,716.00,44,5,5,5,1
1,0.00,2550.00,24,4.56,4.89,4.72,0
1,0.99,1507.00,341,4.56,4.89,4.72,18
2,0.95,650.00,361,5,5,5,2
2,1.00,1034.00,348,4.85,4.72,4.81,47
2,1.00,446.00,365,4.93,4.93,5,15
1,1.00,2621.00,84,4.88,4.94,4.69,0
2,1.00,729.00,365,4.88,4.94,4.69,16
2,1.00,466.00,365,5,5,5,2
2,1.00,700.00,265,5,5,5,2
1,1.00,1138.00,262,5,5,5,4
2,1.00,460.00,364,4.85,4.85,4.96,27
2,1.00,456.00,364,4.92,4.92,5,13
1,1.00,1141.00,78,5,4.89,5,19
1,1.00,827.00,323,5,5,5,2
2,1.00,650.00,301,5,5,5,1
2,1.00,650.00,301,5,5,5,1
1,1.00,773.00,259,5,4.8,5,5
1,0.97,2100.00,1,5,5,5,1
1,1.00,1500.00,307,4.88,5,5,8
1,0.88,799.00,105,4,4,5,2
1,1.00,250.00,361,5,5,5,1
1,1.00,1120.00,352,4.8,4.87,4.93,15
2,1.00,485.00,264,5,5,5,5
1,1.00,1200.00,361,4.46,4.31,4.77,0
1,1.00,314.00,357,4.46,4.31,4.77,13
4,0.84,204.00,364,5,4.6,4.8,5
1,0.97,1880.00,301,5,5,5,17
1,1.00,1300.00,357,5,4.67,4.33,3
1,0.72,2000.00,117,5,5,5,4
2,0.43,210.00,253,3.67,3.67,3.67,3
1,0.99,580.00,204,4.91,4.84,4.91,43
1,1.00,750.00,0,5,5,5,2
1,1.00,600.00,336,4,5,4.5,2
1,0.99,1150.00,90,5,5,5,1
1,1.00,500.00,349,4.88,4.94,4.88,17
1,1.00,250.00,205,1,1,1,0
1,0.67,2000.00,364,1,1,1,0
1,0.67,1950.00,329,1,1,1,1
1,1.00,1848.00,345,1,1,4,1
2,0.50,350.00,364,5,5,5,0
2,1.00,2484.00,365,5,5,5,17
2,1.00,900.00,358,4.95,4.95,4.86,21
1,0.88,1100.00,305,5,5,5,0
2,0.80,1500.00,325,5,5,5,0
1,1.00,2463.00,91,5,5,5,2
1,1.00,421.00,365,5,4.67,5,3
1,1.00,2016.00,167,5,5,5,1
1,0.96,1500.00,176,5,4.88,5,8
1,1.00,464.00,364,3.67,4.5,3.5,6
1,1.00,490.00,361,1,3,1,1
1,1.00,1600.00,363,4.86,4.86,5,7
2,0.89,400.00,362,5,4.5,5,4
1,0.89,1000.00,62,4.64,4.64,4.5,14
2,1.00,500.00,299,5,5,5,2
2,1.00,356.00,2,4.97,4.93,5,29
1,1.00,3279.00,76,5,5,5,4
2,0.46,560.00,297,5,5,5,0
2,1.00,1100.00,263,5,5,5,5
2,0.57,600.00,0,5,4.67,4.67,3
1,1.00,999.00,345,4.71,4.64,4.93,14
1,0.50,953.00,71,4.2,4.6,4.2,0
1,1.00,2588.00,136,4.2,4.6,4.2,5
2,0.98,1121.00,359,4.6,4.5,4.9,0
1,0.98,1671.00,324,4.6,4.5,4.9,10
1,0.95,1950.00,211,5,5,4.69,13
2,0.96,296.00,264,5,5,5,4
2,0.96,350.00,359,4.57,4.71,4.71,7
2,1.00,514.00,349,5,5,5,1
1,0.95,1498.00,82,4.63,4.25,4.88,0
2,0.95,414.00,165,4.63,4.25,4.88,8
2,0.30,1052.00,365,5,5,5,0
1,0.80,1380.00,316,5,5,5,3
2,1.00,450.00,354,5,5,5,1
1,0.73,829.00,319,4.4,4.4,5,5
1,0.96,1000.00,359,5,5,5,0
1,1.00,5000.00,289,5,5,5,10
1,1.00,556.00,161,4.89,4.89,5,9
2,0.30,693.00,365,3,4,4,1
2,1.00,510.00,297,5,4.93,5,14
1,1.00,1190.00,352,4.67,4.58,4.67,12
1,1.00,1090.00,330,5,4.96,5,28
1,1.00,635.00,342,4.8,5,5,5
2,0.76,300.00,362,4.71,4.71,4.57,14
1,1.00,2300.00,264,4.67,4.67,5,3
1,1.00,554.00,42,4.53,4.8,5,15
1,1.00,1450.00,217,5,5,5,1
1,0.67,1900.00,0,4,5,5,1
1,1.00,1771.00,20,4.58,4.75,4.67,12
1,0.99,2867.00,343,4.95,4.89,4.95,19
1,1.00,769.00,308,5,5,5,13
1,0.82,1276.00,263,5,5,5,6
1,0.99,555.00,80,4.93,5,4.93,14
1,1.00,999.00,349,4,5,5,5
2,1.00,2300.00,365,5,5,5,0
1,1.00,12000.00,358,5,5,5,1
1,1.00,543.00,354,4.47,4.6,4.27,15
4,0.94,420.00,365,4.63,4.75,4.75,8
4,0.94,420.00,365,4.17,4,4.33,6
1,1.00,1779.00,114,4.5,4.83,4.33,6
2,0.94,700.00,365,5,5,5,1
2,0.94,700.00,365,5,5,5,1
1,1.00,1750.00,79,4.8,4.93,4.67,15
1,1.00,1204.00,344,4.77,4.9,4.35,31
1,1.00,950.00,356,4,4,3.75,4
1,1.00,4265.00,338,4.85,5,4.9,20
1,1.00,1551.00,90,4.83,4.94,4.94,0
1,1.00,2308.00,346,4.83,4.94,4.94,18
1,0.94,1490.00,150,4.63,4.75,4.38,0
1,0.99,1643.00,338,4.63,4.75,4.38,8
1,1.00,1500.00,357,5,5,5,1
1,0.71,1777.00,353,4.85,4.85,5,0
1,0.94,891.00,357,4.85,4.85,5,13
1,1.00,913.00,64,4.78,4.89,4.56,9
1,1.00,7031.00,283,5,4.83,5,6
1,1.00,1264.00,329,5,5,5,5
2,0.99,700.00,350,4.86,5,4.86,7
1,1.00,850.00,356,4.78,4.94,5,0
1,1.00,815.00,324,4.78,4.94,5,18
1,1.00,761.00,333,4.65,4.45,4.9,20
2,0.99,636.00,353,5,5,5,0
4,0.97,13979.00,365,5,5,5,0
1,0.97,3710.00,334,5,5,5,2
1,1.00,2000.00,324,4.91,5,5,23
1,0.88,2596.00,0,5,5,5,3
1,1.00,2385.00,302,4.76,4.82,4.94,17
1,1.00,1250.00,179,5,5,5,2
2,0.99,700.00,353,5,5,5,1
1,0.99,1603.00,290,4.92,4.88,4.88,24
2,1.00,456.00,347,4.24,4.21,4.61,33
1,1.00,8387.00,282,5,5,5,3
1,0.99,2396.00,234,4.71,4.71,5,7
2,1.00,440.00,365,4.83,4.67,4.5,0
1,0.99,830.00,237,4.83,4.67,4.5,6
1,1.00,1965.00,290,4.95,5,4.75,20
1,1.00,1749.00,159,4.8,5,5,10
2,0.33,950.00,224,4.33,4.67,4.33,0
2,1.00,250.00,204,4.33,4.67,4.33,9
1,0.90,688.00,327,5,4.9,5,31
4,0.84,250.00,325,4.73,4.73,4.91,0
1,0.97,1583.00,163,4.73,4.73,4.91,11
2,0.97,202.00,264,5,5,5,0
2,0.83,215.00,280,5,5,5,2
1,1.00,501.00,355,3,3,3,1
2,1.00,600.00,89,4.71,4.57,4.86,7
1,1.00,1920.00,295,5,5,4.94,16
2,0.83,250.00,270,5,4,5,1
1,1.00,4951.00,323,4.96,4.96,5,23
2,0.96,500.00,324,4.88,4.88,5,8
1,1.00,1100.00,352,4.57,4.51,4.86,35
1,0.83,1400.00,57,5,5,5,2
1,1.00,1958.00,360,4.9,4.97,4.87,31
2,0.99,500.00,352,5,5,5,1
1,0.99,1107.00,61,4.92,4.88,5,24
1,0.94,4601.00,90,5,5,5,0
2,0.99,490.00,353,5,5,5,1
2,0.50,807.00,358,5,5,5,1
1,1.00,3058.00,351,4.67,4.44,5,0
1,1.00,1169.00,83,4.67,4.44,5,9
1,1.00,620.00,59,4,5,5,1
2,1.00,979.00,312,5,5,5,1
1,1.00,950.00,321,4.88,4.71,4.88,17
1,1.00,518.00,365,3,3,3,2
2,1.00,1977.00,308,4.67,5,5,0
1,0.99,2396.00,362,4.67,5,5,3
1,1.00,700.00,364,4.63,4.75,4.81,16
1,1.00,730.00,362,4.67,5,5,3
2,1.00,450.00,345,4,3,5,0
1,1.00,1086.00,336,4,3,5,1
2,1.00,805.00,282,5,3,5,0
1,0.33,1680.00,326,5,3,5,1
1,1.00,532.00,138,4.5,4.5,5,8
1,0.96,453.00,346,4.67,4.33,5,3
1,1.00,1726.00,314,4.89,4.89,5,9
1,0.98,1400.00,23,4.94,4.94,4.94,16
1,1.00,700.00,322,4.5,4.88,4.75,8
2,1.00,700.00,348,4.76,4.96,4.96,25
2,1.00,550.00,358,4.89,4.89,5,9
1,0.98,1398.00,149,4.67,4.89,4.89,9
1,1.00,1372.00,355,4.55,4.64,4.73,11
2,1.00,404.00,332,5,4.8,5,5
1,1.00,520.00,286,4.83,4.83,5,6
1,1.00,800.00,351,4.75,5,5,4
2,0.99,319.00,87,4.76,4.87,4.87,55
2,0.98,501.00,338,4.7,4.75,4.6,40
1,1.00,1029.00,57,4.82,4.91,4.7,0
2,0.99,360.00,134,4.82,4.91,4.7,33
1,0.98,1895.00,161,4.92,5,5,13
2,0.99,360.00,175,4.75,4.75,4.75,24
1,1.00,680.00,354,5,5,5,4
2,1.00,1286.00,364,5,5,5,1
1,1.00,908.00,344,4.2,4.2,4.2,5
1,1.00,1250.00,272,5,5,5,3
1,1.00,991.00,349,5,5,5,1
1,0.99,1000.00,323,4.63,4.63,4.58,19
1,0.99,1157.00,279,4.91,4.95,4.86,22
2,1.00,425.00,90,4.25,4.75,4.5,4
1,1.00,1811.00,59,4.95,5,5,20
2,1.00,361.00,361,4.44,4.56,4.56,9
1,1.00,1641.00,335,4.82,4.55,4.73,11
1,1.00,2840.00,50,4.88,4.94,5,16
1,1.00,671.00,85,4.13,3.88,4.75,8
2,0.99,270.00,351,4.83,4.5,5,6
1,1.00,850.00,222,4.5,5,5,2
2,0.30,789.00,365,4.94,5,4.83,0
1,1.00,2462.00,292,4.94,5,4.83,18
2,0.99,630.00,343,4,4.88,3.88,8
2,0.99,650.00,343,5,5,5,1
2,0.99,500.00,345,4.57,4.71,4.43,7
2,1.00,808.00,131,5,5,5,1
2,0.99,490.00,339,4.97,4.88,5,0
1,1.00,1940.00,312,4.97,4.88,5,32
1,0.99,1299.00,337,4.95,5,5,19
2,1.00,480.00,365,4.83,4.67,4.83,6
2,0.30,1052.00,365,4.78,4.97,4.92,0
1,1.00,4540.00,347,4.78,4.97,4.92,37
2,1.00,450.00,362,5,5,5,1
2,1.00,865.00,131,4.89,4.95,5,0
2,0.30,1255.00,365,4.89,4.95,5,0
1,0.97,950.00,341,4.89,4.95,5,19
1,1.00,2237.00,24,4.75,5,4.88,0
4,0.30,299.00,365,4.75,5,4.88,0
1,0.60,760.00,342,4.75,5,4.88,0
4,0.30,263.00,365,4.75,5,4.88,0
1,1.00,1952.00,323,4.75,5,4.88,16
1,0.91,1247.00,265,5,5,5,5
1,1.00,2983.00,352,4.83,5,5,12
2,0.99,700.00,345,4.9,4.97,4.86,0
1,0.90,890.00,361,4.9,4.97,4.86,0
1,1.00,5493.00,353,4.9,4.97,4.86,29
1,0.33,3455.00,165,4.67,4.83,5,0
1,0.95,1455.00,349,4.67,4.83,5,6
1,1.00,3114.00,271,5,5,4.83,6
2,0.99,700.00,348,4.5,4.5,4,2
2,0.97,6000.00,358,3,5,5,1
1,0.95,1478.00,360,5,4.5,5,2
1,0.97,2408.00,334,4.78,5,5,9
1,1.00,1500.00,2,5,5,5,1
2,0.99,800.00,324,5,5,5,4
2,0.90,588.00,323,3.75,3.75,3.25,0
2,0.99,786.00,346,3.75,3.75,3.25,4
2,1.00,580.00,347,5,5,4.33,3
2,1.00,700.00,0,5,5,5,2
2,0.99,572.00,264,4.5,4.67,4.83,0
2,0.99,750.00,352,4.5,4.67,4.83,0
1,0.99,1566.00,357,4.5,4.67,4.83,6
1,1.00,664.00,338,4.79,4.91,4.64,33
1,1.00,250.00,277,5,5,4.67,0
2,0.99,764.00,341,5,5,4.67,3
2,0.97,336.00,351,4.82,4.82,4.82,11
2,0.84,350.00,365,3.8,5,3.8,5
1,1.00,3689.00,298,4.89,4.89,4.89,18
1,1.00,3840.00,345,4.95,5,5,21
1,1.00,2050.00,225,4.6,4.5,4.8,20
1,1.00,990.00,347,4.69,4.54,5,13
1,1.00,971.00,337,5,5,4.83,6
1,1.00,1400.00,331,5,4.93,4.57,14
2,1.00,297.00,94,5,4.94,5,35
2,1.00,460.00,56,5,5,5,0
1,1.00,435.00,146,5,5,5,4
1,0.96,700.00,329,5,5,5,3
1,0.98,1111.00,212,4.67,4.67,5,3
2,0.25,602.00,326,5,5,5,0
1,1.00,900.00,82,5,5,5,1
2,0.97,280.00,328,4.8,4.95,4.7,20
1,0.89,1440.00,326,5,5,5,12
1,0.99,565.00,347,4.63,4.74,4.89,27
1,0.96,2500.00,11,5,5,5,3
1,1.00,266.00,342,4.53,4.87,4.73,15
2,1.00,410.00,291,4.36,4.45,4.36,22
1,0.83,900.00,303,4.14,3.86,4.43,7
2,0.89,409.00,363,4.2,4.6,5,5
1,0.95,1078.00,0,5,5,5,9
2,0.93,202.00,365,5,5,5,3
2,0.97,307.00,336,5,5,5,11
2,0.83,699.00,351,5,5,5,4
1,0.20,1350.00,0,5,5,5,0
2,0.71,400.00,365,5,5,5,2
2,0.99,500.00,325,5,4.95,5,19
1,1.00,994.00,355,4.79,4.64,4.79,14
2,1.00,800.00,3,5,4.8,5,5
1,0.50,600.00,0,5,5,5,1
1,0.92,390.00,362,1,1,1,1
2,0.90,300.00,264,5,5,5,5
1,0.90,1499.00,341,4.67,4,4.67,3
1,1.00,1250.00,294,4.88,5,5,0
1,1.00,729.00,320,4.88,5,5,17
2,1.00,249.00,335,4.82,4.91,5,11
1,0.99,1580.00,344,4.71,4.94,4.94,17
2,0.97,400.00,352,5,5,4.63,8
1,0.99,888.00,353,4.75,4.85,4.7,20
2,0.97,670.00,309,5,5,5,1
1,0.99,2051.00,324,4.95,4.95,5,20
1,1.00,1429.00,78,4.21,4.5,4.79,14
1,1.00,1515.00,341,4.9,5,4.9,10
1,0.57,1500.00,264,5,5,5,2
1,1.00,1598.00,342,4.29,4.86,4.14,7
1,0.99,2300.00,349,4.71,5,4.71,7
1,1.00,1398.00,343,4.54,4.62,4.69,13
1,0.83,700.00,311,4.25,4.25,4.25,4
2,1.00,998.00,335,4.83,5,5,6
2,0.00,250.00,308,5,5,5,0
1,0.99,791.00,359,5,5,5,1
2,1.00,669.00,77,4.86,4.94,4.92,36
1,1.00,525.00,321,4.65,4.82,4.71,17
2,1.00,629.00,82,4.91,4.91,4.94,34
1,0.92,583.00,363,2,2,2,1
1,1.00,1007.00,0,4.91,4.91,4.95,0
2,1.00,604.00,79,4.91,4.91,4.95,22
1,0.98,2750.00,77,5,5,5,0
1,0.98,2600.00,135,5,5,5,21
2,1.00,573.00,83,4.92,4.92,4.88,24
2,1.00,504.00,83,4.96,4.96,5,23
1,0.99,848.00,357,4.93,4.67,4.87,15
1,1.00,800.00,353,4.67,5,4.67,3
1,0.99,790.00,359,4.46,4.77,4.31,13
1,0.75,960.00,365,5,5,5,0
1,0.00,2000.00,17,5,5,5,0
1,0.99,791.00,356,5,5,5,5
1,1.00,1699.00,72,5,5,5,1
1,1.00,2616.00,359,4.89,5,4.72,18
1,1.00,500.00,50,4.83,4.67,5,6
2,1.00,1300.00,364,5,4,5,0
1,1.00,750.00,178,5,4,5,1
2,0.97,887.00,362,5,5,5,3
2,0.97,1183.00,362,5,5,5,0
2,1.00,1810.00,364,5,5,5,1
1,1.00,1154.00,79,5,5,5,1
1,1.00,2388.00,312,5,4.82,5,11
1,0.99,1849.00,45,4.86,4.93,5,14
2,0.95,220.00,110,4.91,5,4.91,11
1,1.00,850.00,84,4.4,4,4.4,5
2,0.64,360.00,344,4.82,4.55,4.91,0
1,0.95,1400.00,285,4.82,4.55,4.91,11
2,1.00,654.00,74,4.86,4.77,4.94,35
1,1.00,800.00,363,4.89,5,5,0
2,0.85,659.00,305,4.89,5,5,9
1,1.00,873.00,82,4.77,4.86,5,22
2,1.00,783.00,84,4.81,4.74,4.97,31
2,1.00,779.00,78,4.95,5,5,19
1,0.92,1100.00,365,5,5,5,9
1,1.00,4083.00,338,5,5,4.94,18
1,0.99,2796.00,113,5,4.88,5,8
1,0.99,1770.00,49,4.81,5,4.95,21
2,1.00,673.00,68,4.86,4.95,4.93,43
1,0.65,750.00,57,4.6,4.8,4.8,5
1,1.00,937.00,58,4.89,4.85,4.85,27
2,1.00,350.00,335,4.62,4.62,4.62,13
1,1.00,924.00,61,4.94,4.83,4.94,18
1,1.00,859.00,140,5,5,5,9
2,1.00,644.00,74,4.73,4.96,5,26
1,0.89,460.00,344,5,5,5,2
1,0.99,1800.00,352,5,5,5,3
1,1.00,2496.00,357,4.75,5,5,8
1,0.97,899.00,145,4.9,4.3,5,10
1,1.00,900.00,327,4.75,4.92,5,12
1,1.00,1178.00,313,4.97,4.91,4.97,32
1,1.00,881.00,180,3.75,4.75,4.5,4
1,1.00,779.00,349,4.86,5,5,7
2,1.00,370.00,21,4.75,4.75,4.88,8
1,1.00,1928.00,352,4.5,4.63,4.63,8
1,0.99,3994.00,365,4.77,4.73,4.91,0
1,0.98,903.00,90,4.77,4.73,4.91,22
1,1.00,3167.00,295,4.94,5,4.94,16
4,0.97,400.00,234,4.69,4.81,4.44,0
1,0.96,775.00,310,4.69,4.81,4.44,16
1,0.94,1030.00,332,4.88,4.88,4.88,8
4,0.97,473.00,356,4.75,5,5,4
1,1.00,2825.00,332,4.81,4.88,4.81,0
2,0.99,1300.00,220,4.81,4.88,4.81,0
1,1.00,774.00,324,4.81,4.88,4.81,16
2,1.00,300.00,303,4.8,5,5,5
2,0.73,450.00,355,4.32,4.63,4.16,19
1,1.00,311.00,356,4.54,4.69,4.54,13
1,0.99,17985.00,77,4.75,5,4.75,4
1,0.98,1198.00,336,5,4.63,5,8
